index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.5442242740000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
1,0.564194595,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
2,0.584028801,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
3,0.604169017,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
4,0.624135263,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
5,0.644170891,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
6,0.6642191510000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
7,0.6841935130000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
8,0.704259584,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
9,0.724043749,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
10,0.744143408,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
11,0.7641830540000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
12,0.784204754,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
13,0.8041526960000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
14,0.8241187820000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
15,0.844074443,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
16,0.864213848,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
17,0.8842067990000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
18,0.9041715530000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
19,0.924140885,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
20,0.9441639180000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
21,0.9641924430000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
22,0.9842259820000001,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
23,1.0041908430000002,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
24,1.0241441850000002,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
25,1.044249172,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
26,1.064174298,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
27,1.08420657,0.0,0.0,0.002268928027592626,0.065,0.0,0.0,0.0
