x,y,theta
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.0031415926535898198
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.0031415926535898198
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.004363323129985774
0.0,0.0,0.005410520681182307
0.0,0.0,0.008726646259971549
0.0,0.0,0.01186823891356159
0.0,0.0,0.01518436449235061
0.0,0.0,0.019547687622336607
0.0,0.0,0.024958208303518914
0.0,0.0,0.030543261909900643
0.0,0.0,0.03263765701229393
0.0,0.0,0.03263765701229393
0.0,0.0,0.0315904594610974
0.0,0.0,0.02932153143350491
0.0,0.0,0.028274333882308156
0.0,0.0,0.02617993877991487
0.0,0.0,0.022863813201125627
0.0,0.0,0.021816615649929094
0.0,0.0,0.021816615649929094
0.0,0.0,0.02059488517353314
0.0,0.0,0.018500490071139852
0.0,0.0,0.01745329251994332
0.0,0.0,0.01745329251994332
0.0,0.0,0.01518436449235061
0.0,0.0,0.01518436449235061
0.0,0.0,0.014137166941154078
0.0,0.0,0.014137166941154078
0.0,0.0,0.013089969389957323
0.0,0.0,0.013089969389957323
0.0,0.0,0.01186823891356159
0.0,0.0,0.013089969389957323
0.0,0.0,0.013089969389957323
0.0,0.0,0.013089969389957323
0.0,0.0,0.013089969389957323
0.0,0.0,0.013089969389957323
0.0026003694412377243,3.404070067129336e-05,0.013089969389957323
0.005207672368873201,6.817216565143124e-05,0.013089969389957323
0.005280842719741564,6.913001801364709e-05,0.013089969389957323
0.005354425369294069,7.009326766129148e-05,0.013089969389957323
0.005375671809395224,7.037139879771559e-05,0.013089969389957323
0.0053971917473709064,7.067565002287598e-05,0.014137166941154078
0.0053971917473709064,7.067565002287598e-05,0.014137166941154078
0.0053971917473709064,7.067565002287598e-05,0.016231562043547365
0.005987187105938337,8.09740573140175e-05,0.01745329251994332
0.010284811522012825,0.00016049128743139842,0.018500490071139852
0.014595432279060308,0.0002447646896839653,0.019547687622336607
0.01891220727839827,0.0003291584084675694,0.019547687622336607
0.02825354423509428,0.0005117832069125188,0.019547687622336607
0.04150123344141199,0.0007846564256833832,0.02059488517353314
0.0548373051098886,0.0010593501285067186,0.02059488517353314
0.06829919933961248,0.0013366354989595424,0.02059488517353314
0.07436114483039004,0.0014614982242485046,0.02059488517353314
0.08045130150905579,0.0015869420378710256,0.02059488517353314
0.0956314997378485,0.0019181751415428983,0.021816615649929094
0.11081781125922686,0.002249541637733517,0.021816615649929094
0.12079439269360764,0.002477684087543106,0.022863813201125627
0.13085487958760048,0.002718286353280715,0.02391101075232238
0.13896540568573373,0.0029122541975905238,0.02391101075232238
0.14716180771290416,0.0031268845382235325,0.02617993877991487
0.15867055006581654,0.003440312088812747,0.027227136331111623
0.1702706035573597,0.0037562263947436797,0.027227136331111623
0.18342222809536662,0.004158044866245316,0.030543261909900643
0.19669002592894058,0.00456341275294803,0.030543261909900643
0.21124496066228401,0.0050538791323910676,0.033684854563490685
0.22622566544455755,0.005558692940950062,0.033684854563490685
0.24127399791428938,0.0060841922903607515,0.03490658503988664
0.2564165003690758,0.006644735554474299,0.037000980142279705
0.27323943402343276,0.007267484810796735,0.037000980142279705
0.28908555810485353,0.007870692064135862,0.03804817769347646
0.3051018892135774,0.008499975427267891,0.039269908169872414
0.32094879395060016,0.0091558457093176,0.0413643032722657
0.33371362243702,0.009684155293973894,0.0413643032722657
0.346435088335953,0.010210670191720827,0.0413643032722657
0.36030171762049745,0.010755491540146263,0.039269908169872414
0.37400587860564355,0.011234051386986353,0.03490658503988664
0.38389020412047037,0.011536044844807058,0.030543261909900643
0.3937970940441145,0.01179546588734217,0.02617993877991487
0.39764487439361246,0.011879424753241196,0.021816615649929094
0.40152973355614113,0.011942487624122632,0.016231562043547365
0.4053352459003806,0.011983668837987722,0.010821041362364836
0.4091437385489109,0.011995633609876143,0.0031415926535898198
0.4110883043803609,0.011987148786959577,6.278821984049601
0.4217935269286782,0.011869433973115271,6.272189732892022
0.43253209440997026,0.011681991580493272,6.265732014659643
0.43783495752596924,0.011554244535750123,6.259099763502064
0.44310434957957057,0.011410738617048537,6.255958170848475
0.4488216281980314,0.01126102640755633,6.257005368399671
0.454569854297352,0.011122550478489222,6.259099763502064
0.46034553497629815,0.010996524677753871,6.261368691529658
0.4648445558927588,0.010917993975543641,6.265732014659643
0.468981235939792,0.010868174473130508,6.271142535340825
0.47315811630821325,0.010817870824013828,6.271142535340825
0.4772941669170092,0.010804155110518984,6.279869181600797
0.478770681054707,0.010807247519019202,0.002094395102393287
0.48025548270941887,0.010815281147471061,0.005410520681182307
0.48468351956517874,0.010848513815092059,0.007504915783575594
0.4891220920669568,0.010877177264105878,0.006457718232379062
0.4974536778819748,0.010922255921339477,0.005410520681182307
0.5058970202142568,0.010967939245421287,0.005410520681182307
0.5157431402329222,0.011010901321285457,0.004363323129985774
0.5256588872816008,0.011031668843706304,0.002094395102393287
0.5367013993834766,0.011043232539565451,0.0010471975511965326
0.5477701250628437,0.011043232539565451,0.0
0.5598326945727493,0.011003231397640919,6.279869181600797
0.5721276030041778,0.010921687281340386,6.276553056022008
0.5845618470784599,0.0107849601166418,6.272189732892022
0.5979222483069404,0.010596069310032928,6.269048140238432
0.6114954812952537,0.010359147646936096,6.265732014659643
0.6249653099308105,0.010079346910699647,6.262415889080854
0.6379470119182017,0.009766615084825786,6.259099763502064
0.6510410398161632,0.009410014079645892,6.255958170848475
0.6655749741571066,0.008950727623141225,6.251594847718489
0.6800529448156549,0.008445145747065777,6.2482787221397
0.6959068057571519,0.007822245854189638,6.243915399009714
0.711050669972272,0.007161050463279021,6.239552075879728
0.7261094354284933,0.006453531185386651,6.236235950300939
0.7410835140783467,0.005700217345185048,6.232919824722149
0.7584087505271637,0.004752817740342493,6.228556501592164
0.7756533995653676,0.0037554777371432146,6.225414908938574
0.7921166739474175,0.002748540739680702,6.222098783359785
0.8085419849621645,0.0016892422367656298,6.218782657780995
0.8256401485623728,0.0005865502336713613,6.218782657780995
