index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,3.1039220220000003,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
1,3.124056635,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
2,3.143899123,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
3,3.163999838,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
4,3.18399948,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
5,3.20403471,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
6,3.224077684,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
7,3.2440463320000004,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
8,3.263994888,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
9,3.2840513280000003,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
10,3.3039783160000002,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
11,3.324027543,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
12,3.3439066520000003,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
13,3.36405703,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
14,3.3841239,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
15,3.4038758560000004,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
16,3.4240338890000004,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
17,3.444046483,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
18,3.464072363,0.0,0.0,6.277774786498404,0.05,0.0,0.0,0.0
19,3.4839747500000002,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
20,3.504032624,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
21,3.524032827,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
22,3.5441950350000004,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
23,3.56407892,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
24,3.584028602,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
25,3.603863355,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
26,3.6240457900000003,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
27,3.644017809,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
28,3.663938051,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
29,3.684060917,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
30,3.704065293,0.0,0.0,6.276553056022008,0.05,0.0,0.0,0.0
