index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.5042386170000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
1,0.5251312340000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
2,0.54496228,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
3,0.563997174,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
4,0.5850389570000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
5,0.60452905,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
6,0.6250610400000001,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
7,0.645053732,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
8,0.664824092,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
9,0.6849646890000001,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
10,0.704924717,0.0,0.0,6.267826409762036,0.05,0.0,0.0,0.0
11,0.7242333320000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
12,0.7450767110000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
13,0.764665771,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
14,0.7850072090000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
15,0.8049863450000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
16,0.8251795930000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
17,0.845011162,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
18,0.8643010320000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
19,0.8850129330000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
20,0.9048689790000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
21,0.925337943,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
22,0.9447893450000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
23,0.964942963,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
24,0.9853270060000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
25,1.0050360790000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
26,1.024925646,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
27,1.0445212860000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
28,1.065048921,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
29,1.0845957400000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
30,1.104916728,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
31,1.1250576780000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
32,1.145335361,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
33,1.1649013540000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
34,1.184631666,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
35,1.205187574,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
36,1.2250851900000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
37,1.245398095,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
38,1.2650073530000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
39,1.28458315,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
40,1.305076603,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
41,1.325087979,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
42,1.344784749,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
43,1.364917764,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
44,1.38419508,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
45,1.4049940950000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
46,1.4249796570000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
47,1.445091796,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
48,1.464859619,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
49,1.485093494,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
50,1.5044357860000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
51,1.524926891,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
52,1.5444897590000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
53,1.564868238,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
54,1.584959459,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
55,1.605013629,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
56,1.6248521310000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
57,1.6440799780000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
58,1.664964388,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
59,1.6849803890000001,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
60,1.70457985,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
61,1.7242544190000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
62,1.744082206,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
63,1.764966593,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
64,1.78500633,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
65,1.8046179080000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
66,1.825073903,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
67,1.8448113190000002,0.0,0.0,6.26677921221084,0.05,0.0,0.0,0.0
