index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.09030423500000001,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
1,0.11050704200000001,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
2,0.129883869,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
3,0.151034209,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
4,0.16971772300000001,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
5,0.19068161700000003,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
6,0.21063017,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
7,0.22936330300000002,0.0,0.0,0.004363323129985552,0.05,0.0,0.0,0.0
8,0.25079545200000003,0.0,0.0,0.004363323129985552,0.05,0.0,0.0,0.0
9,0.271448884,0.0,0.0,0.004363323129985552,0.05,0.0,0.0,0.0
10,0.290027203,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
11,0.310837458,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
12,0.330135575,0.0,0.0,0.00331612557878902,0.05,0.0,0.0,0.0
13,0.35031388900000004,0.0,0.0,0.0022689280275924872,0.05,0.0,0.0,0.0
14,0.370747011,0.0,0.0,0.0022689280275924872,0.05,0.0,0.0,0.0
15,0.389429158,0.0,0.0,0.0022689280275924872,0.05,0.0,0.0,0.0
16,0.41044647,0.0,0.0,0.0022689280275924872,0.05,0.0,0.0,0.0
17,0.431057008,0.0,0.0,0.0022689280275924872,0.05,0.0,0.0,0.0
18,0.44966477600000004,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
19,0.46951797900000003,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
20,0.49141239200000003,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
21,0.5105671390000001,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
22,0.530344986,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
23,0.550080527,0.0,0.0,0.0012217304763959547,0.05,0.0,0.0,0.0
24,0.5703742860000001,0.0,0.0,0.0,0.05,0.0,0.0,0.0
25,0.591220205,0.0,0.0,0.0,0.05,0.0,0.0,0.0
26,0.610895064,0.0,0.0,6.28213810962839,0.05,0.0,0.0,0.0
27,0.630952028,0.0,0.0,6.28213810962839,0.05,0.0,0.0,0.0
28,0.65118061,0.0,0.0,6.28213810962839,0.05,0.0,0.0,0.0
29,0.6702919660000001,0.0,0.0,6.281090912077193,0.05,0.0,0.0,0.0
30,0.69105612,0.0,0.0,6.281090912077193,0.05,0.0,0.0,0.0
31,0.7112318200000001,0.0,0.0,6.281090912077193,0.05,0.0,0.0,0.0
32,0.730045728,0.0,0.0,6.281090912077193,0.05,0.0,0.0,0.0
33,0.751399369,0.0,0.0,6.281090912077193,0.05,0.0,0.0,0.0
34,0.7694995600000001,0.0,0.0,6.280043714525996,0.05,0.0,0.0,0.0
35,0.790898859,0.0,0.0,6.280043714525996,0.05,0.0,0.0,0.0
36,0.811410163,0.0,0.0,6.280043714525996,0.05,0.0,0.0,0.0
37,0.831046727,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
38,0.850898412,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
39,0.870735017,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
40,0.8915025700000001,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
41,0.910759144,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
42,0.9297602620000001,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
43,0.9509798290000001,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
44,0.9703692290000001,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
45,0.990613146,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
46,1.009559644,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
47,1.030048874,0.0,0.0,6.2788219840496,0.05,0.0,0.0,0.0
48,1.05113998,0.0,0.0,6.277774786498403,0.05,0.0,0.0,0.0
49,1.070719723,0.0,0.0,6.277774786498403,0.05,0.0,0.0,0.0
50,1.090860165,0.0,0.0,6.277774786498403,0.05,0.0,0.0,0.0
51,1.109796671,0.0,0.0,6.277774786498403,0.05,0.0,0.0,0.0
52,1.130991509,0.0,0.0,6.277774786498403,0.05,0.0,0.0,0.0
53,1.150839613,0.0,0.0,6.276727588947207,0.05,0.0,0.0,0.0
54,1.1715917630000001,0.0,0.0,6.276727588947207,0.05,0.0,0.0,0.0
55,1.190720942,0.0,0.0,6.276727588947207,0.05,0.0,0.0,0.0
56,1.2102647690000001,0.0,0.0,6.276727588947207,0.05,0.0,0.0,0.0
57,1.229585449,0.0,0.0,6.276727588947207,0.05,0.0,0.0,0.0
58,1.249266931,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
59,1.269699692,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
60,1.290368935,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
61,1.310105338,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
62,1.3302843590000002,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
63,1.3517714470000002,0.0,0.0,6.27568039139601,0.05,0.0,0.0,0.0
64,1.3719981810000001,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
65,1.3909488410000002,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
66,1.409392776,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
67,1.429643443,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
68,1.449440545,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
69,1.470004292,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
70,1.4900801890000002,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
71,1.509618138,0.0,0.0,6.274458660919614,0.05,0.0,0.0,0.0
72,1.5304185750000001,0.0,0.0,6.273411463368418,0.05,0.0,0.0,0.0
73,1.549463827,0.0,0.0,6.273411463368418,0.05,0.0,0.0,0.0
74,1.570046244,0.0,0.0,6.273411463368418,0.05,0.0,0.0,0.0
75,1.590985542,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
76,1.611549063,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
77,1.629808734,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
78,1.6516564,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
79,1.670830284,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
80,1.690884065,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
81,1.710001423,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
82,1.7301764140000002,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
83,1.750556516,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
84,1.7699006990000001,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
85,1.7898878790000001,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
86,1.811094385,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
87,1.831663854,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
88,1.849663126,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
89,1.871155852,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
90,1.891268069,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
91,1.911875616,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
92,1.93101553,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
93,1.9495635660000001,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
94,1.9702294320000002,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
95,1.990888452,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
96,2.010839697,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
97,2.0311500330000003,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
98,2.051615808,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
99,2.070791191,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
100,2.0910827800000003,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
101,2.109272331,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
102,2.131344469,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
103,2.151598988,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
104,2.1699277230000003,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
105,2.192007855,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
106,2.2107493600000003,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
107,2.230489092,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
108,2.251273629,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
109,2.270796373,0.0,0.0,6.271317068266025,0.05,0.0,0.0,0.0
110,2.291362984,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
111,2.311746922,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
112,2.3306940330000003,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
113,2.3510165080000003,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
114,2.371013216,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
115,2.390942248,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
116,2.4116866320000003,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
117,2.4306218410000002,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
118,2.450810288,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
119,2.470843275,0.0,0.0,6.272364265817221,0.05,0.0,0.0,0.0
120,2.489328109,0.007409006806139882,-7.241678127776196e-05,6.273411463368418,0.05,0.005987187105938337,8.09740573140175e-05,0.0014300699315925435
121,2.511088634,0.007409006806139882,-7.241678127776196e-05,6.273411463368418,0.05,0.005987187105938337,8.09740573140175e-05,0.0014300699315925435
122,2.531134161,0.007409006806139882,-7.241678127776196e-05,6.273411463368418,0.05,0.005987187105938337,8.09740573140175e-05,0.0014300699315925435
123,2.5499875530000002,0.014801421300176268,-0.00014467138672441315,6.273411463368418,0.05,0.014595432279060308,0.0002447646896839653,0.00044055866173378514
124,2.570803529,0.014801421300176268,-0.00014467138672441315,6.273411463368418,0.05,0.014595432279060308,0.0002447646896839653,0.00044055866173378514
125,2.591097284,0.014801421300176268,-0.00014467138672441315,6.273411463368418,0.05,0.014595432279060308,0.0002447646896839653,0.00044055866173378514
126,2.609330178,0.017817950134922104,-0.0001709962350522535,6.274458660919614,0.05,0.01891220727839827,0.0003291584084675694,0.0012031431184539353
127,2.631229353,0.017817950134922104,-0.0001709962350522535,6.274458660919614,0.05,0.01891220727839827,0.0003291584084675694,0.0012031431184539353
128,2.6512588740000003,0.017817950134922104,-0.0001709962350522535,6.274458660919614,0.05,0.01891220727839827,0.0003291584084675694,0.0012031431184539353
129,2.671770093,0.020838772612526674,-0.00019735855343366277,6.274458660919614,0.05,0.01891220727839827,0.0003291584084675694,0.0019972165876126183
130,2.6916202840000003,0.020838772612526674,-0.00019735855343366277,6.274458660919614,0.05,0.01891220727839827,0.0003291584084675694,0.0019972165876126183
131,2.710093129,0.026451864912480808,-0.00023948512934229214,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.001952038036154011
132,2.729875895,0.026451864912480808,-0.00023948512934229214,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.001952038036154011
133,2.75060401,0.026451864912480808,-0.00023948512934229214,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.001952038036154011
134,2.770061397,0.032075209441154266,-0.0002816886488086429,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.0039031682686032263
135,2.791299591,0.032075209441154266,-0.0002816886488086429,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.0039031682686032263
136,2.810775226,0.032075209441154266,-0.0002816886488086429,6.27568039139601,0.05,0.02825354423509428,0.0005117832069125188,0.0039031682686032263
137,2.8314300560000003,0.039136680332806165,-0.000334685388154294,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.002616111140533385
138,2.850914141,0.039136680332806165,-0.000334685388154294,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.002616111140533385
139,2.869622858,0.046182254335292904,-0.00038756282044559063,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.004825562616933373
140,2.889592902,0.046182254335292904,-0.00038756282044559063,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.004825562616933373
141,2.9104628310000003,0.046182254335292904,-0.00038756282044559063,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.004825562616933373
142,2.93108423,0.046182254335292904,-0.00038756282044559063,6.27568039139601,0.05,0.04150123344141199,0.0007846564256833832,0.004825562616933373
143,2.9517028990000003,0.05528912047653506,-0.0004559103670896925,6.27568039139601,0.05,0.0548373051098886,0.0010593501285067186,0.0015811867363006037
144,2.9708549740000003,0.05528912047653506,-0.0004559103670896925,6.27568039139601,0.05,0.0548373051098886,0.0010593501285067186,0.0015811867363006037
145,2.990710722,0.06440992669962299,-0.0005243625348382885,6.27568039139601,0.05,0.06829919933961248,0.0013366354989595424,0.0043115838563073565
146,3.01099473,0.06440992669962299,-0.0005243625348382885,6.27568039139601,0.05,0.06829919933961248,0.0013366354989595424,0.0043115838563073565
147,3.0309960950000003,0.06440992669962299,-0.0005243625348382885,6.27568039139601,0.05,0.06829919933961248,0.0013366354989595424,0.0043115838563073565
148,3.051545238,0.07427696626719164,-0.0005880819819012954,6.276727588947207,0.05,0.07436114483039004,0.0014614982242485046,0.0020513081318863833
149,3.0711079110000004,0.07427696626719164,-0.0005880819819012954,6.276727588947207,0.05,0.07436114483039004,0.0014614982242485046,0.0020513081318863833
150,3.09017401,0.0840960311955818,-0.000651491617955583,6.276727588947207,0.05,0.08045130150905579,0.0015869420378710256,0.00427722336561715
151,3.1110285070000003,0.0840960311955818,-0.000651491617955583,6.276727588947207,0.05,0.08045130150905579,0.0015869420378710256,0.00427722336561715
152,3.131356246,0.0840960311955818,-0.000651491617955583,6.276727588947207,0.05,0.08045130150905579,0.0015869420378710256,0.00427722336561715
153,3.1511703890000002,0.09471778537935933,-0.0007089613994234828,6.277774786498403,0.05,0.0956314997378485,0.0019181751415428983,0.002781496060358538
154,3.170781481,0.09471778537935933,-0.0007089613994234828,6.277774786498403,0.05,0.0956314997378485,0.0019181751415428983,0.002781496060358538
155,3.1898672780000004,0.09471778537935933,-0.0007089613994234828,6.277774786498403,0.05,0.0956314997378485,0.0019181751415428983,0.002781496060358538
156,3.209747664,0.1053447912863791,-0.0007664595957258666,6.277774786498403,0.05,0.11081781125922686,0.002249541637733517,0.006249016807740169
157,3.2311822450000003,0.1053447912863791,-0.0007664595957258666,6.277774786498403,0.05,0.11081781125922686,0.002249541637733517,0.006249016807740169
158,3.2510700700000004,0.1053447912863791,-0.0007664595957258666,6.277774786498403,0.05,0.11081781125922686,0.002249541637733517,0.006249016807740169
159,3.2704777600000003,0.11661859186824117,-0.0008156511427471699,6.2788219840496,0.05,0.12079439269360764,0.002477684087543106,0.005318211115798475
160,3.2895906640000003,0.11661859186824117,-0.0008156511427471699,6.2788219840496,0.05,0.12079439269360764,0.002477684087543106,0.005318211115798475
161,3.3095305670000004,0.1280064683351244,-0.0008395018903197757,6.281090912077193,0.05,0.13085487958760048,0.002718286353280715,0.004557554590954903
162,3.329768141,0.1280064683351244,-0.0008395018903197757,6.281090912077193,0.05,0.13085487958760048,0.002718286353280715,0.004557554590954903
163,3.3511121420000003,0.1280064683351244,-0.0008395018903197757,6.281090912077193,0.05,0.13085487958760048,0.002718286353280715,0.004557554590954903
164,3.3694007210000003,0.13930313672810682,-0.0008395018903197757,0.0,0.05,0.13896540568573373,0.0029122541975905238,0.003766926598721351
165,3.391078862,0.13930313672810682,-0.0008395018903197757,0.0,0.05,0.13896540568573373,0.0029122541975905238,0.003766926598721351
166,3.410972493,0.13930313672810682,-0.0008395018903197757,0.0,0.05,0.13896540568573373,0.0029122541975905238,0.003766926598721351
167,3.430937816,0.150601992925542,-0.0008138655548214172,0.0022689280275924872,0.05,0.14716180771290416,0.0031268845382235325,0.005231097933807569
168,3.4509942820000004,0.150601992925542,-0.0008138655548214172,0.0022689280275924872,0.05,0.14716180771290416,0.0031268845382235325,0.005231097933807569
169,3.469886368,0.16271536535896142,-0.0007610106612725961,0.004363323129985552,0.05,0.15867055006581654,0.003440312088812747,0.00583195024036071
170,3.491004004,0.16271536535896142,-0.0007610106612725961,0.004363323129985552,0.05,0.15867055006581654,0.003440312088812747,0.00583195024036071
171,3.5103810450000004,0.16271536535896142,-0.0007610106612725961,0.004363323129985552,0.05,0.15867055006581654,0.003440312088812747,0.00583195024036071
172,3.5296331800000003,0.17479321944639659,-0.000668257576950862,0.007679448708774572,0.05,0.1702706035573597,0.0037562263947436797,0.006326935505878873
173,3.551245841,0.17479321944639659,-0.000668257576950862,0.007679448708774572,0.05,0.1702706035573597,0.0037562263947436797,0.006326935505878873
174,3.569348574,0.18686945990112458,-0.000548114623798098,0.00994837673636706,0.05,0.18342222809536662,0.004158044866245316,0.005833639024515911
175,3.589914319,0.18686945990112458,-0.000548114623798098,0.00994837673636706,0.05,0.18342222809536662,0.004158044866245316,0.005833639024515911
176,3.609468133,0.18686945990112458,-0.000548114623798098,0.00994837673636706,0.05,0.18342222809536662,0.004158044866245316,0.005833639024515911
177,3.630022421,0.19906778325650773,-0.00040120589676818734,0.012042771838761013,0.05,0.19669002592894058,0.00456341275294803,0.005504649693296508
178,3.65105079,0.19906778325650773,-0.00040120589676818734,0.012042771838761013,0.05,0.19669002592894058,0.00456341275294803,0.005504649693296508
179,3.670180166,0.19906778325650773,-0.00040120589676818734,0.012042771838761013,0.05,0.19669002592894058,0.00456341275294803,0.005504649693296508
180,3.691266541,0.21286175334838967,-0.0001893290646042183,0.015358897417550033,0.05,0.21124496066228401,0.0050538791323910676,0.005486825201050538
181,3.711726023,0.21286175334838967,-0.0001893290646042183,0.015358897417550033,0.05,0.21124496066228401,0.0050538791323910676,0.005486825201050538
182,3.729573041,0.2267070049625114,6.926139007782555e-05,0.018675022996339052,0.05,0.22622566544455755,0.005558692940950062,0.005510494214066068
183,3.75099155,0.2267070049625114,6.926139007782555e-05,0.018675022996339052,0.05,0.22622566544455755,0.005558692940950062,0.005510494214066068
184,3.7694454220000004,0.2267070049625114,6.926139007782555e-05,0.018675022996339052,0.05,0.22622566544455755,0.005558692940950062,0.005510494214066068
185,3.789815527,0.2402814378827077,0.0003654565700731637,0.02181661564992865,0.05,0.24127399791428938,0.0060841922903607515,0.0058042323915214345
186,3.8114394650000003,0.2402814378827077,0.0003654565700731637,0.02181661564992865,0.05,0.24127399791428938,0.0060841922903607515,0.0058042323915214345
187,3.831022345,0.2402814378827077,0.0003654565700731637,0.02181661564992865,0.05,0.24127399791428938,0.0060841922903607515,0.0058042323915214345
188,3.850446921,0.2538200415441357,0.0007057904533419498,0.02513274122871767,0.05,0.2564165003690758,0.006644735554474299,0.0064817179315265995
189,3.8695830520000003,0.2538200415441357,0.0007057904533419498,0.02513274122871767,0.05,0.2564165003690758,0.006644735554474299,0.0064817179315265995
190,3.8899703580000002,0.2538200415441357,0.0007057904533419498,0.02513274122871767,0.05,0.2564165003690758,0.006644735554474299,0.0064817179315265995
191,3.9113714330000002,0.2538200415441357,0.0007057904533419498,0.02513274122871767,0.05,0.2564165003690758,0.006644735554474299,0.0064817179315265995
192,3.930753022,0.2668154882485425,0.0010755959570080856,0.028448866807507578,0.05,0.27323943402343276,0.007267484810796735,0.008922251223564734
193,3.9497108560000003,0.2668154882485425,0.0010755959570080856,0.028448866807507578,0.05,0.27323943402343276,0.007267484810796735,0.008922251223564734
194,3.971042107,0.2797676124099544,0.0014871585159237078,0.0317649923862966,0.05,0.27323943402343276,0.007267484810796735,0.008719477342217759
195,3.991938648,0.2797676124099544,0.0014871585159237078,0.0317649923862966,0.05,0.27323943402343276,0.007267484810796735,0.008719477342217759
196,4.010127580000001,0.29265467253573046,0.001923673306372409,0.03385938748868966,0.05,0.28908555810485353,0.007870692064135862,0.006935820782422533
197,4.031238605,0.29265467253573046,0.001923673306372409,0.03385938748868966,0.05,0.28908555810485353,0.007870692064135862,0.006935820782422533
198,4.050950602,0.29265467253573046,0.001923673306372409,0.03385938748868966,0.05,0.28908555810485353,0.007870692064135862,0.006935820782422533
199,4.070225301000001,0.3054907065846055,0.002387619468078918,0.03612831551628215,0.05,0.3051018892135774,0.008499975427267891,0.00612471014170027
200,4.0915609680000005,0.3054907065846055,0.002387619468078918,0.03612831551628215,0.05,0.3051018892135774,0.008499975427267891,0.00612471014170027
201,4.110624915,0.3054907065846055,0.002387619468078918,0.03612831551628215,0.05,0.3051018892135774,0.008499975427267891,0.00612471014170027
202,4.130950706,0.3198097731228766,0.002905168419285795,0.03612831551628215,0.05,0.32094879395060016,0.0091558457093176,0.006353608032457415
203,4.150359707000001,0.3198097731228766,0.002905168419285795,0.03612831551628215,0.05,0.32094879395060016,0.0091558457093176,0.006353608032457415
204,4.169803741,0.33415596952422194,0.003438741456373662,0.03717551306747868,0.05,0.33371362243702,0.009684155293973894,0.006261059411029773
205,4.191070084000001,0.33415596952422194,0.003438741456373662,0.03717551306747868,0.05,0.33371362243702,0.009684155293973894,0.006261059411029773
206,4.211227837,0.33415596952422194,0.003438741456373662,0.03717551306747868,0.05,0.33371362243702,0.009684155293973894,0.006261059411029773
207,4.230603245,0.348061263545923,0.003955916166324171,0.03717551306747868,0.05,0.346435088335953,0.010210670191720827,0.006462692452201066
208,4.251068586000001,0.348061263545923,0.003955916166324171,0.03717551306747868,0.05,0.346435088335953,0.010210670191720827,0.006462692452201066
209,4.270946494,0.348061263545923,0.003955916166324171,0.03717551306747868,0.05,0.346435088335953,0.010210670191720827,0.006462692452201066
210,4.290873728,0.36208660425515266,0.004477555730502591,0.03717551306747868,0.05,0.36030171762049745,0.010755491540146263,0.00652673718856345
211,4.310898548,0.36208660425515266,0.004477555730502591,0.03717551306747868,0.05,0.36030171762049745,0.010755491540146263,0.00652673718856345
