index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.065646601,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
1,0.085520946,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
2,0.10549222200000001,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
3,0.12555834100000002,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
4,0.145375597,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
5,0.16553161900000002,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
6,0.185546591,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
7,0.205664317,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
8,0.22573262000000002,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
9,0.24657071900000002,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
10,0.265719111,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
11,0.28586605200000004,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
12,0.305682397,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
13,0.32576539000000004,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
14,0.345550672,0.0,0.0,0.002094395102393065,0.065,0.0,0.0,0.0
15,0.36551820500000004,0.0,0.0,6.282138109628389,0.065,0.0,0.0,0.0
16,0.38611531400000004,0.0,0.0,6.282138109628389,0.065,0.0,0.0,0.0
17,0.40641566900000003,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
18,0.425672767,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
19,0.44587956500000003,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
20,0.465874879,0.0,0.0,6.259099763502064,0.065,0.0,0.0,0.0
21,0.48573635000000004,0.0,0.0,6.259099763502064,0.065,0.0,0.0,0.0
22,0.5063463220000001,0.0,0.0,6.243915399009714,0.065,0.0,0.0,0.0
23,0.525939179,0.0,0.0,6.243915399009714,0.065,0.0,0.0,0.0
24,0.546462,0.0,0.0,6.243915399009714,0.065,0.0,0.0,0.0
25,0.566285165,0.0,0.0,6.227509304040967,0.065,0.0,0.0,0.0
26,0.5860298810000001,0.0,0.0,6.227509304040967,0.065,0.0,0.0,0.0
27,0.606230287,0.0,0.0,6.210056011521023,0.065,0.0,0.0,0.0
28,0.625336758,0.0,0.0,6.210056011521023,0.065,0.0,0.0,0.0
29,0.645642264,0.0,0.0,6.210056011521023,0.065,0.0,0.0,0.0
30,0.66634706,0.0,0.0,6.191555521449883,0.065,0.0,0.0,0.0
31,0.686294241,0.0,0.0,6.191555521449883,0.065,0.0,0.0,0.0
32,0.70570312,0.0,0.0,6.17410222892994,0.065,0.0,0.0,0.0
33,0.7258420240000001,0.0,0.0,6.17410222892994,0.065,0.0,0.0,0.0
34,0.745646216,0.0,0.0,6.17410222892994,0.065,0.0,0.0,0.0
35,0.765579605,0.0,0.0,6.157696133961194,0.065,0.0,0.0,0.0
36,0.7855639170000001,0.0,0.0,6.157696133961194,0.065,0.0,0.0,0.0
37,0.805628172,0.0,0.0,6.14355896702004,0.065,0.0,0.0,0.0
38,0.826338436,0.0,0.0,6.14355896702004,0.065,0.0,0.0,0.0
39,0.845909973,0.0,0.0,6.14355896702004,0.065,0.0,0.0,0.0
40,0.8657317090000001,0.0,0.0,6.129421800078886,0.065,0.0,0.0,0.0
41,0.8857821570000001,0.0,0.0,6.129421800078886,0.065,0.0,0.0,0.0
42,0.906072623,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
43,0.9258605820000001,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
44,0.9465838320000001,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
45,0.9655321240000001,0.0,0.0,6.108652381980153,0.065,0.0,0.0,0.0
46,0.985703854,0.0,0.0,6.108652381980153,0.065,0.0,0.0,0.0
47,1.006461588,0.0,0.0,6.1020201308225746,0.065,0.0,0.0,0.0
48,1.025769092,0.0,0.0,6.1020201308225746,0.065,0.0,0.0,0.0
49,1.0454643220000002,0.0,0.0,6.1020201308225746,0.065,0.0,0.0,0.0
50,1.065415046,0.0,0.0,6.096609610141392,0.065,0.0,0.0,0.0
51,1.086389261,0.0,0.0,6.096609610141392,0.065,0.0,0.0,0.0
52,1.1057143710000001,0.0,0.0,6.093293484562603,0.065,0.0,0.0,0.0
53,1.126725086,0.0,0.0,6.093293484562603,0.065,0.0,0.0,0.0
54,1.146317483,0.0,0.0,6.093293484562603,0.065,0.0,0.0,0.0
55,1.166820095,0.0,0.0,6.0911990894602095,0.065,0.0,0.0,0.0
56,1.1860887850000001,0.0,0.0,6.0911990894602095,0.065,0.0,0.0,0.0
57,1.206452793,0.0,0.0,6.090151891909013,0.065,0.0,0.0,0.0
58,1.2257264730000001,0.0,0.0,6.090151891909013,0.065,0.0,0.0,0.0
59,1.2459298220000001,0.0,0.0,6.090151891909013,0.065,0.0,0.0,0.0
60,1.265652046,0.0,0.0,6.092246287011406,0.065,0.0,0.0,0.0
61,1.2867765990000002,0.0,0.0,6.092246287011406,0.065,0.0,0.0,0.0
62,1.3054203340000001,0.0,0.0,6.0945152150389985,0.065,0.0,0.0,0.0
63,1.325410897,0.0,0.0,6.0945152150389985,0.065,0.0,0.0,0.0
64,1.345821922,0.0,0.0,6.0945152150389985,0.065,0.0,0.0,0.0
65,1.3663289410000001,0.0,0.0,6.096609610141392,0.065,0.0,0.0,0.0
66,1.3859709630000001,0.0,0.0,6.096609610141392,0.065,0.0,0.0,0.0
67,1.4063225750000001,0.0,0.0,6.098878538168985,0.065,0.0,0.0,0.0
68,1.42582431,0.0,0.0,6.098878538168985,0.065,0.0,0.0,0.0
69,1.4457055140000001,0.0,0.0,6.098878538168985,0.065,0.0,0.0,0.0
70,1.466189913,0.0,0.0,6.1020201308225746,0.065,0.0,0.0,0.0
71,1.4862284380000002,0.0,0.0,6.1020201308225746,0.065,0.0,0.0,0.0
72,1.506126829,0.0,0.0,6.10638345395256,0.065,0.0,0.0,0.0
73,1.5263444460000002,0.0,0.0,6.10638345395256,0.065,0.0,0.0,0.0
74,1.5458365200000002,0.0,0.0,6.10638345395256,0.065,0.0,0.0,0.0
75,1.566315769,0.0,0.0,6.109699579531349,0.065,0.0,0.0,0.0
76,1.585757147,0.0,0.0,6.109699579531349,0.065,0.0,0.0,0.0
77,1.6063800970000002,0.0,0.0,6.113015705110139,0.065,0.0,0.0,0.0
78,1.6261761620000001,0.0,0.0,6.113015705110139,0.065,0.0,0.0,0.0
79,1.6458676980000002,0.0,0.0,6.113015705110139,0.065,0.0,0.0,0.0
80,1.665738007,0.0,0.0,6.115110100212532,0.065,0.0,0.0,0.0
81,1.6859045320000001,0.0,0.0,6.115110100212532,0.065,0.0,0.0,0.0
82,1.7062998290000002,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
83,1.7259015350000002,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
84,1.746157374,0.0,0.0,6.118426225791321,0.065,0.0,0.0,0.0
85,1.766566027,0.0,0.0,6.12174235137011,0.065,0.0,0.0,0.0
86,1.785940378,0.0,0.0,6.12174235137011,0.065,0.0,0.0,0.0
87,1.805664026,0.0,0.0,6.122789548921307,0.065,0.0,0.0,0.0
88,1.8257084030000001,0.0,0.0,6.122789548921307,0.065,0.0,0.0,0.0
89,1.8454103880000001,0.0,0.0,6.122789548921307,0.065,0.0,0.0,0.0
90,1.865547794,0.0,0.0,6.123836746472503,0.065,0.0,0.0,0.0
91,1.885438959,0.0,0.0,6.123836746472503,0.065,0.0,0.0,0.0
92,1.905349312,0.0,0.0,6.123836746472503,0.065,0.0,0.0,0.0
93,1.9256959560000002,0.0,0.0,6.123836746472503,0.065,0.0,0.0,0.0
94,1.945638339,0.0,0.0,6.123836746472503,0.065,0.0,0.0,0.0
95,1.9654142060000002,0.0,0.0,6.125058476948899,0.065,0.0,0.0,0.0
