index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.026139059000000003,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
1,0.046104804000000006,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
2,0.06572435,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
3,0.085932375,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
4,0.105692109,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
5,0.125902799,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
6,0.14571947100000002,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
7,0.165802838,0.0,0.0,0.006457718232379506,0.065,0.0,0.0,0.0
8,0.18610199600000002,0.0,0.0,0.006457718232379506,0.065,0.0,0.0,0.0
9,0.206125464,0.0,0.0,0.006457718232379506,0.065,0.0,0.0,0.0
10,0.22590884900000002,0.0,0.0,0.006457718232379506,0.065,0.0,0.0,0.0
11,0.245871357,0.0,0.0,0.006457718232379506,0.065,0.0,0.0,0.0
12,0.265802618,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
13,0.286081207,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
14,0.30618541600000004,0.0,0.0,0.005410520681182085,0.065,0.0,0.0,0.0
15,0.325832793,0.0,0.0,0.004363323129985552,0.065,0.0,0.0,0.0
16,0.34604001700000003,0.0,0.0,0.004363323129985552,0.065,0.0,0.0,0.0
17,0.36565092600000004,0.0,0.0,0.0010471975511965326,0.065,0.0,0.0,0.0
18,0.38589996200000004,0.0,0.0,0.0010471975511965326,0.065,0.0,0.0,0.0
19,0.406142851,0.0,0.0,0.0010471975511965326,0.065,0.0,0.0,0.0
20,0.425898537,0.0,0.0,6.275505858470812,0.065,0.0,0.0,0.0
21,0.446028385,0.0,0.0,6.275505858470812,0.065,0.0,0.0,0.0
22,0.46585220000000005,0.0,0.0,6.264684817108447,0.065,0.0,0.0,0.0
23,0.485764984,0.0,0.0,6.264684817108447,0.065,0.0,0.0,0.0
24,0.5059238140000001,0.0,0.0,6.264684817108447,0.065,0.0,0.0,0.0
25,0.5261131250000001,0.0,0.0,6.252642045269686,0.065,0.0,0.0,0.0
26,0.5460238550000001,0.0,0.0,6.252642045269686,0.065,0.0,0.0,0.0
27,0.565739181,0.0,0.0,6.240599273430925,0.065,0.0,0.0,0.0
28,0.585870643,0.0,0.0,6.240599273430925,0.065,0.0,0.0,0.0
