index,t,x_real,y_real,yaw,v_cmd,x_ref,y_ref,error
0,0.045437314,0.0,0.0,0.0,0.065,0.0,0.0,0.0
1,0.06542381800000001,0.0,0.0,0.0,0.065,0.0,0.0,0.0
2,0.085317686,0.0,0.0,0.0,0.065,0.0,0.0,0.0
3,0.105431672,0.0,0.0,0.0,0.065,0.0,0.0,0.0
4,0.125422623,0.0,0.0,0.0,0.065,0.0,0.0,0.0
5,0.145457829,0.0,0.0,0.0,0.065,0.0,0.0,0.0
6,0.165426761,0.0,0.0,0.0,0.065,0.0,0.0,0.0
7,0.18630315700000002,0.0,0.0,0.0,0.065,0.0,0.0,0.0
8,0.206331239,0.0,0.0,0.0,0.065,0.0,0.0,0.0
9,0.22597608200000002,0.0,0.0,0.0,0.065,0.0,0.0,0.0
10,0.24611975600000002,0.0,0.0,0.0,0.065,0.0,0.0,0.0
11,0.265413091,0.0,0.0,0.0,0.065,0.0,0.0,0.0
12,0.286124694,0.0,0.0,0.0010471975511966158,0.065,0.0,0.0,0.0
13,0.305535021,0.0,0.0,0.0010471975511966158,0.065,0.0,0.0,0.0
14,0.326386942,0.0,0.0,0.0010471975511966158,0.065,0.0,0.0,0.0
15,0.346283443,0.0,0.0,0.0010471975511966158,0.065,0.0,0.0,0.0
16,0.365510422,0.0,0.0,0.0010471975511966158,0.065,0.0,0.0,0.0
17,0.38636542900000004,0.0,0.0,0.0,0.065,0.0,0.0,0.0
18,0.405539376,0.0,0.0,0.0,0.065,0.0,0.0,0.0
19,0.425496154,0.0,0.0,0.0,0.065,0.0,0.0,0.0
20,0.446084122,0.0,0.0,6.280916379151994,0.065,0.0,0.0,0.0
21,0.465618776,0.0,0.0,6.280916379151994,0.065,0.0,0.0,0.0
22,0.485598065,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
23,0.506448652,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
24,0.526082075,0.0,0.0,6.272189732892022,0.065,0.0,0.0,0.0
25,0.5454423810000001,0.0,0.0,6.26032149397846,0.065,0.0,0.0,0.0
26,0.566095208,0.0,0.0,6.26032149397846,0.065,0.0,0.0,0.0
27,0.585601228,0.0,0.0,6.2482787221397,0.065,0.0,0.0,0.0
28,0.606290169,0.0,0.0,6.2482787221397,0.065,0.0,0.0,0.0
29,0.625682421,0.0,0.0,6.2482787221397,0.065,0.0,0.0,0.0
30,0.64604351,0.0,0.0,6.234141555198546,0.065,0.0,0.0,0.0
31,0.665952304,0.0,0.0,6.234141555198546,0.065,0.0,0.0,0.0
32,0.685605062,0.0,0.0,6.2198298553321925,0.065,0.0,0.0,0.0
33,0.705796741,0.0,0.0,6.2198298553321925,0.065,0.0,0.0,0.0
34,0.7262759590000001,0.0,0.0,6.2198298553321925,0.065,0.0,0.0,0.0
35,0.745712428,0.0,0.0,6.205692688391038,0.065,0.0,0.0,0.0
36,0.766117055,0.0,0.0,6.205692688391038,0.065,0.0,0.0,0.0
37,0.7851528980000001,0.0,0.0,6.191555521449884,0.065,0.0,0.0,0.0
38,0.806355869,0.0,0.0,6.191555521449884,0.065,0.0,0.0,0.0
39,0.8259943500000001,0.0,0.0,6.191555521449884,0.065,0.0,0.0,0.0
40,0.8455460060000001,0.0,0.0,6.177243821583531,0.065,0.0,0.0,0.0
41,0.8654516560000001,0.0,0.0,6.177243821583531,0.065,0.0,0.0,0.0
42,0.8855749690000001,0.0,0.0,6.165375582669969,0.065,0.0,0.0,0.0
43,0.9064192470000001,0.0,0.0,6.165375582669969,0.065,0.0,0.0,0.0
44,0.925928332,0.0,0.0,6.165375582669969,0.065,0.0,0.0,0.0
45,0.945347546,0.0,0.0,6.153332810831208,0.065,0.0,0.0,0.0
46,0.965485718,0.0,0.0,6.153332810831208,0.065,0.0,0.0,0.0
47,0.985226464,0.0,0.0,6.142337236543644,0.065,0.0,0.0,0.0
48,1.0066804280000001,0.0,0.0,6.142337236543644,0.065,0.0,0.0,0.0
49,1.02563544,0.0,0.0,6.142337236543644,0.065,0.0,0.0,0.0
50,1.045482936,0.0,0.0,6.132563392732475,0.065,0.0,0.0,0.0
51,1.066089373,0.0,0.0,6.132563392732475,0.065,0.0,0.0,0.0
52,1.085704248,0.0,0.0,6.124883944023701,0.065,0.0,0.0,0.0
53,1.1060617080000001,0.0,0.0,6.124883944023701,0.065,0.0,0.0,0.0
54,1.12554824,0.0,0.0,6.124883944023701,0.065,0.0,0.0,0.0
55,1.145980892,0.0,0.0,6.117379028240125,0.065,0.0,0.0,0.0
56,1.165967899,0.0,0.0,6.117379028240125,0.065,0.0,0.0,0.0
