x,y,theta
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0010471975511965326
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.28213810962839
0.0,0.0,6.280916379151994
0.0,0.0,6.278821984049601
0.0,0.0,6.276553056022007
0.0,0.0,6.274458660919614
0.0,0.0,6.271142535340825
0.0,0.0,6.269048140238432
0.0,0.0,6.264684817108446
0.0,0.0,6.262415889080853
0.0,0.0,6.259099763502064
0.0,0.0,6.255958170848475
0.0,0.0,6.251594847718489
0.0,0.0,6.247231524588503
0.0,0.0,6.246009794112107
0.0,0.0,6.24496259656091
0.0,0.0,6.243915399009714
0.0,0.0,6.243915399009714
0.0,0.0,6.242868201458517
0.0,0.0,6.240599273430925
0.0,0.0,6.236235950300939
0.0,0.0,6.232919824722149
0.0,0.0,6.227509304040967
0.0,0.0,6.2231459809109815
0.0,0.0,6.218782657780995
0.0,0.0,6.218782657780995
0.0,0.0,6.212324939548616
0.0,0.0,6.207961616418631
0.0,0.0,6.2056926883910375
0.0,0.0,6.201329365261052
0.0,0.0,6.199234970158659
0.0,0.0,6.196966042131066
0.0,0.0,6.196966042131066
0.0,0.0,6.196966042131066
0.0,0.0,6.193649916552277
0.0,0.0,6.188239395871094
0.0,0.0,6.184923270292305
0.0,0.0,6.184923270292305
0.00010781985117702194,-1.0970953709895023e-05,6.181781677638716
0.00021673719188915444,-2.2668543118801544e-05,6.176196624032333
0.0003253420882996144,-3.4332576391190035e-05,6.176196624032333
0.0018765170843098441,-0.00020585792644106936,6.173055031378744
0.0034247477349132515,-0.0003874592872373131,6.166422780221166
0.00580470226661048,-0.0006716729789167527,6.164328385118772
0.008179367903533014,-0.0009632452564375038,6.161012259539983
0.012026608558740385,-0.0014444902080451912,6.15874333151239
0.015850842170771012,-0.0019350642552953459,6.155601738858801
0.024770745579990292,-0.0030793126356179097,6.155601738858801
0.033679900909788334,-0.004261717848976231,6.151238415728815
0.04484207530799994,-0.005768919305444469,6.148969487701222
0.05639665668668437,-0.007368139195085811,6.145653362122433
0.06795908889002701,-0.008993133068133402,6.14355896702004
0.07949624159983067,-0.010641276710186214,6.141290038992447
0.09186118993131073,-0.012447331667184994,6.138148446338858
0.103745035192486,-0.014210663533274864,6.135879518311265
0.11561119692831628,-0.015971371507597355,6.135879518311265
0.12747923706267172,-0.017757769756702325,6.133785123208871
0.1401857271323743,-0.019713485631430088,6.130468997630082
0.15309381857546503,-0.021757926470301954,6.126105674500097
0.16604397155488707,-0.02383916013698378,6.123836746472504
0.17931634940504684,-0.026014974015253982,6.120695153818914
0.1925206270128984,-0.028210400060664182,6.118426225791321
0.20557081059622306,-0.030424702554869818,6.115110100212532
0.21867523067848094,-0.032690584403234815,6.1119685075589425
0.23170102985327568,-0.03498738424304119,6.1086523819801535
0.24405798368926285,-0.0372352513432194,6.1032418612989705
0.25638800494529346,-0.039533843805728115,6.098878538168985
0.26743721822568833,-0.041657587250193744,6.0932934845626034
0.2784640227852666,-0.0437770235668372,6.0932934845626034
0.2886203720821649,-0.04584335618504143,6.082472443200238
0.298811922282432,-0.047974338410810856,6.077061922519055
0.30825301347209316,-0.05002420024798678,6.069382473810281
0.31770388668393784,-0.05216271452416427,6.060655827550309
0.3272985870540739,-0.05442196656441922,6.051929181290338
0.33590964263127565,-0.056519523484963946,6.044249732581562
0.3445473357943396,-0.05869397071099171,6.036570283872788
0.35270067380849995,-0.060831438001093745,6.026796440061619
0.360738500910916,-0.06305146281597022,6.013706470671662
0.36877648861277773,-0.06540345784243284,5.998522106179311
0.376935201308414,-0.06792744097753463,5.983163208761761
0.3850682907132705,-0.07060933165872715,5.964662718690621
0.3934040107810849,-0.07351050532031418,5.948256623721874
0.4020627270125092,-0.07670487438485361,5.929756133650734
0.4106368505967999,-0.08002883625957882,5.913350038681988
0.4180728661976005,-0.08303318157802163,5.899212871740834
0.42543889763008397,-0.08610389064315477,5.888217297453269
0.4328860912840688,-0.0892084341511076,5.888217297453269
0.44013014444983156,-0.09236726239382494,5.871985735409722
0.44821434172356756,-0.09589244230120997,5.871985735409722
0.45620550882869726,-0.0994922006017253,5.859942963570961
0.46299790300874655,-0.10259626731977439,5.854532442889779
0.4697530074714248,-0.10573761635861631,5.8479001917322
0.47649970821359844,-0.10894695938033022,5.839173545472229
0.4828342710640856,-0.11202012576139311,5.831494096763453
0.489129142419459,-0.11514218873039657,5.822767450503482
0.49542939546164844,-0.11833572477590923,5.81404080424351
0.5017017935515009,-0.12159258467312278,5.804266960432342
0.5073309308186402,-0.12459321563747328,5.793445919069977
0.5125443256257406,-0.12745338197075048,5.781403147231217
0.5177197196355827,-0.13037432876488114,5.769360375392456
0.5228551306873748,-0.1333464344449975,5.7585393340300906
0.5279727841217573,-0.13636818584984695,5.749812687770119
0.5330591536726662,-0.13943163902849984,5.7410860415101475
0.5398006078963591,-0.14349192783834935,5.7410860415101475
0.5465109248722502,-0.14761368743081343,5.7323593952501755
0.5551425689171482,-0.15303460756854775,5.722411018513808
0.5659164479005837,-0.16013327716912915,5.700594402863879
0.5768027150729567,-0.16730599685153352,5.700594402863879
0.5891936661021885,-0.1759019054419561,5.676683392111556
0.6016242423677343,-0.1845253030369293,5.676683392111556
0.6152057062330478,-0.1945311059218429,5.648234525304049
0.6289008245980098,-0.20462064090896162,5.648234525304049
0.6431664060191832,-0.21549203695873545,5.6320029632605015
0.6571454616976552,-0.22671141528695052,5.606870222031784
0.671026324537186,-0.2381539155921177,5.593780252641826
0.6853418556742328,-0.2502986650087416,5.579643085700672
0.6995992172833928,-0.26269240037183467,5.567600313861911
0.7139516685002852,-0.2754754751671007,5.55555754202315
0.7290383331290685,-0.28924183890898714,5.543514770184389
0.7440432757060302,-0.30320482583785996,5.533740926373222
0.7590346929119677,-0.31743114957113444,5.523967082562052
0.7739274571381357,-0.33181292481019325,5.515240436302081
0.787161219093551,-0.3448177064645044,5.50651379004211
0.8002747820223323,-0.35790383313246876,5.4988343413333345
0.81330344601617,-0.3711618979331478,5.489060497522166
0.8235452692801697,-0.38176761639150497,5.480333851262195
0.8321921383080387,-0.39072171138924017,5.480333851262195
0.8408041678442805,-0.3997968969528643,5.471607205002223
0.8491895161640792,-0.4089478988586876,5.45415391248228
0.8547932841416134,-0.4151846354778286,5.444380068671111
0.8603672845345899,-0.4215405647737583,5.43233729683235
0.8640828711573113,-0.42588174403547385,5.42029452499359
0.8677736113278407,-0.43030993619559216,5.407204555603633
0.8709271422685286,-0.4341875888076908,5.3951617837648715
0.8743621788077292,-0.4385355390602974,5.3810246168237175
0.8778020035368184,-0.44288955003778957,5.3810246168237175
0.8811668128214721,-0.447274654872322,5.366887449882563
0.8848717494009294,-0.4524325191234648,5.335296990421465
0.8884801914825217,-0.45765934934075336,5.316621967425126
0.8922798219603243,-0.46339996478934936,5.29707427980279
0.8959792453114795,-0.4692203376588032,5.2785737897316505
0.899428075100264,-0.47487708598048445,5.2598987667353105
0.9028840147324501,-0.4805454958213453,5.2598987667353105
0.9067609825461621,-0.48732878262206103,5.231624432853002
0.9105551435111936,-0.4941736301941645,5.218534463463046
0.9137347841887973,-0.5000763954768068,5.206491691624285
0.9168362936989609,-0.5060039954949402,5.194448919785524
0.9202280403866155,-0.5124862963427569,5.194448919785524
0.9234289542833909,-0.5190317368666402,5.167221783454412
0.9266696187609879,-0.5259029287456579,5.153084616513258
0.9298222948554857,-0.5328208450522651,5.1399946471233005
0.9331115869324331,-0.5403425792497719,5.12463574970575
0.9362893385392737,-0.5478763731450106,5.111545780315793
0.9401148981687657,-0.5572881642397617,5.098455810925835
0.9437779467933285,-0.5666159885707694,5.086587572012274
0.9476751463771412,-0.5769024710361276,5.074544800173513
0.9513247942005245,-0.586929796019835,5.061454830783555
0.954863999064169,-0.5970645223176474,5.048364861393598
0.9582577006182224,-0.6072426358947505,5.034227694452444
0.9609688582287149,-0.6158100353649499,5.018868797034894
0.9632282672945555,-0.6233458162573317,5.003684432542543
0.9653663808658762,-0.6308967189642737,4.988325535124993
0.967401320759251,-0.638523154626098,4.973141170632642
0.9690926692811849,-0.6452467612192293,4.958829470766289
0.9707000210335501,-0.6520094225104717,4.945739501376331
0.9723208811441973,-0.6588289179399337,4.945739501376331
0.9737549065757152,-0.6656103890018805,4.920781293072812
0.9749338734867644,-0.671537455913708,4.908738521234051
0.9760406930241808,-0.6775093197367101,4.8956485518440935
0.9772012957170256,-0.684221507861882,4.883605780005333
0.9782908417272866,-0.6910085995197197,4.871563008166572
0.9791318274480741,-0.6966763608554567,4.859694769253011
0.9799178882440986,-0.7024073054974042,4.848699194965446
0.9809015852597779,-0.7103501025747655,4.835609225575489
0.9818092648741683,-0.7182432071701728,4.826882579315518
0.9828140717208333,-0.7269809219025181,4.826882579315518
0.9839054317019348,-0.7368505435872341,4.822519256185531
0.9849741436535738,-0.7468178040061382,4.819203130606743
0.986080450144894,-0.7576903137627634,4.81379260992556
0.9871509192288649,-0.7685687007740548,4.810476484346771
0.9881991068072205,-0.7794545449897454,4.808382089244377
0.9892212782880457,-0.7904523492211335,4.805065963665589
0.9902108837738884,-0.8014971174588283,4.801749838086799
0.9912960613633058,-0.8139007540636537,4.799655442984406
0.9923389134927735,-0.8262938084072942,4.796339317405616
0.99327057104826,-0.8373654477975322,4.796339317405616
0.9940222425257045,-0.8470459343286972,4.7898815991732375
0.9947421914680792,-0.8567340174909946,4.7865654735944485
0.995394803949458,-0.8662093939105231,4.7811549529132655
0.9959849017304406,-0.8756943916771235,4.7745227017556875
0.9965164080136106,-0.8852309415175779,4.768064983523308
0.9968953603735983,-0.893120285370578,4.760385534814533
0.997214252220548,-0.901025591061163,4.752706086105759
0.9975436383490089,-0.9111142185679437,4.745026637396983
0.9978194922300551,-0.9212432938136975,4.739616116715801
0.9980534407524709,-0.931965002804247,4.734205596034618
0.9982413131078612,-0.9427282028360389,4.729842272904633
0.9983776347531548,-0.9523703442930329,4.726526147325844
0.9985141385251041,-0.9620253677173328,4.726526147325844
0.9985627593681444,-0.9710116319729367,4.717799501065872
0.9985627593681444,-0.9812589956456333,4.71238898038469
0.9985178150837588,-0.9915594015108554,4.708025657254703
0.9984280782475106,-1.0018422244434186,4.703662334124718
0.9983345382713086,-1.0125608440495313,4.703662334124718
0.9981478842977614,-1.0232542430322829,4.694935687864746
0.9979147988347644,-1.03447516148389,4.691619562285958
0.997631203106337,-1.0457567010425581,4.687256239155971
0.9973475889894079,-1.0553692330377475,4.682892916025986
0.9970620897940098,-1.0650456559890489,4.682892916025986
0.9967372269751293,-1.0735407258745249,4.674166269766014
0.9964114100220941,-1.082060746095509,4.674166269766014
0.9960667742516506,-1.0901485479999262,4.669802946636028
0.9956970983430702,-1.0980166909270155,4.6654396235060425
0.9952771961961204,-1.1061927119280086,4.661076300376056
0.9948229587028893,-1.1143428667441764,4.6567129772460705
0.9942058674397302,-1.1239113839222703,4.6479863309860985
0.9935981130848242,-1.1328723412206685,4.6446702054073095
0.9929448645187553,-1.1419192030885177,4.640306882277324
0.9922597772193782,-1.1510093526441236,4.637165289623734
0.9916542389964209,-1.1586017869050267,4.632801966493748
0.9908300490949566,-1.1685206010900246,4.629485840914959
0.9899776009249468,-1.1783830700304077,4.62616971533617
0.9891706169229793,-1.1873719896524972,4.62285358975738
0.9883688463635022,-1.1963028372243514,4.62285358975738
0.9875498128582438,-1.2052163145190573,4.620759194654987
0.9867812254847137,-1.213286977477682,4.617443069076198
0.9859930535367032,-1.2213835756622669,4.615348673973805
0.984968428255285,-1.2315591383152544,4.612032548395016
0.9838912237463692,-1.2417058307715152,4.606622027713833
0.982764295540354,-1.2520962711947594,4.604353099686241
0.9816629129156357,-1.2620565318093357,4.602258704583847
0.9805276258834523,-1.2720208182085238,4.598942579005058
0.9793731205494828,-1.2819533636849234,4.596673650977466
0.978219842181828,-1.291697363414178,4.594579255875072
0.9770894671853291,-1.3010656968210499,4.59231032784748
0.9759584648109766,-1.3104392298164846,4.59231032784748
0.9749116268375384,-1.3187374529285647,4.586899807166297
0.9738430416308307,-1.327067529677869,4.584805412063904
0.972754355573456,-1.3354043747622528,4.582536484036311
