index,t,x_real,y_real,yaw,v_cmd,steer_deg,steer_can,x_ref,y_ref,error
0,0.088232845,0.2284312843794,0.0,0.0,40.0,5.050538787594998,66,0.23711533870466886,0.000433293665395726,0.008694857268793602
1,0.108182449,0.2284312843794,0.0,0.0,40.0,5.050538787594998,66,0.23711533870466886,0.000433293665395726,0.008694857268793602
2,0.12808517,0.2284312843794,0.0,0.0,40.0,5.050538787594998,66,0.23711533870466886,0.000433293665395726,0.008694857268793602
3,0.148140251,0.2390152834842,0.0,0.0,40.0,5.0986993829069265,66,0.23711533870466886,0.000433293665395726,0.001948726139235508
4,0.168175491,0.2390152834842,0.0,0.0,40.0,5.0986993829069265,66,0.23711533870466886,0.000433293665395726,0.001948726139235508
5,0.18818599300000002,0.2541011686591,0.0,0.0,40.0,5.326290557083464,67,0.2626566255998607,0.0005759446051129682,0.008574821027483274
6,0.20818993500000002,0.2541011686591,0.0,0.0,40.0,5.326290557083464,67,0.2626566255998607,0.0005759446051129682,0.008574821027483274
7,0.228946685,0.2616969485074,0.0,0.0,40.0,5.362250362959255,67,0.2626566255998607,0.0005759446051129682,0.0011192373787327476
8,0.24817228100000002,0.2616969485074,0.0,0.0,40.0,5.362250362959255,67,0.2626566255998607,0.0005759446051129682,0.0011192373787327476
9,0.268189983,0.2616969485074,0.0,0.0,40.0,5.362250362959255,67,0.2626566255998607,0.0005759446051129682,0.0011192373787327476
10,0.288168964,0.2733508134818,0.0,0.0,40.0,5.418372377272726,68,0.2830173073642889,0.0007109837402977852,0.009692605524788593
11,0.308164745,0.2733508134818,0.0,0.0,40.0,5.418372377272726,68,0.2830173073642889,0.0007109837402977852,0.009692605524788593
12,0.328780175,0.2850270892094,0.0,0.0,40.0,5.632273571371496,68,0.2830173073642889,0.0007109837402977852,0.002131835111800664
13,0.348176404,0.2850270892094,0.0,0.0,40.0,5.632273571371496,68,0.2830173073642889,0.0007109837402977852,0.002131835111800664
14,0.368206203,0.2850270892094,0.0,0.0,40.0,5.632273571371496,68,0.2830173073642889,0.0007109837402977852,0.002131835111800664
15,0.388167486,0.2981463137174,0.0,0.0,40.0,5.697891419917959,68,0.3086116064363111,0.0009075377111271417,0.010504569310048398
16,0.408154467,0.2981463137174,0.0,0.0,40.0,5.697891419917959,68,0.3086116064363111,0.0009075377111271417,0.010504569310048398
17,0.428746471,0.3102495027398,0.0,0.0,40.0,5.759792598674045,69,0.3086116064363111,0.0009075377111271417,0.0018725194252932561
18,0.448157933,0.3102495027398,0.0,0.0,40.0,5.759792598674045,69,0.3086116064363111,0.0009075377111271417,0.0018725194252932561
19,0.46815451500000005,0.3102495027398,0.0,0.0,40.0,5.759792598674045,69,0.3086116064363111,0.0009075377111271417,0.0018725194252932561
20,0.488157304,0.3224345379518,0.0,0.0,40.0,5.974630589454581,69,0.332644993852829,0.0011214688489700447,0.010271859718963638
21,0.508176158,0.3224345379518,0.0,0.0,40.0,5.974630589454581,69,0.332644993852829,0.0011214688489700447,0.010271859718963638
22,0.52818458,0.3224345379518,0.0,0.0,40.0,5.974630589454581,69,0.332644993852829,0.0011214688489700447,0.010271859718963638
23,0.548171657,0.3358626423078,0.0,0.0,40.0,6.045965220569248,70,0.332644993852829,0.0011214688489700447,0.0034074849902806037
24,0.5685941800000001,0.3358626423078,0.0,0.0,40.0,6.045965220569248,70,0.332644993852829,0.0011214688489700447,0.0034074849902806037
25,0.588206549,0.3484836003344,0.0,0.0,40.0,6.114575506363954,70,0.3583649907387276,0.0013773495092248632,0.009976921769428623
26,0.608166744,0.3484836003344,0.0,0.0,40.0,6.114575506363954,70,0.3583649907387276,0.0013773495092248632,0.009976921769428623
27,0.6281899830000001,0.3484836003344,0.0,0.0,40.0,6.114575506363954,70,0.3583649907387276,0.0013773495092248632,0.009976921769428623
28,0.6481595870000001,0.3607363145249,0.0,0.0,40.0,6.337634858265146,71,0.3583649907387276,0.0013773495092248632,0.0027423107353888934
29,0.6681837850000001,0.3607363145249,0.0,0.0,40.0,6.337634858265146,71,0.3583649907387276,0.0013773495092248632,0.0027423107353888934
30,0.688161197,0.37325909624250003,0.0,0.0,40.0,6.408215368245485,71,0.383088736713981,0.0016492122511599248,0.009967032298931968
31,0.7081660350000001,0.37325909624250003,0.0,0.0,40.0,6.408215368245485,71,0.383088736713981,0.0016492122511599248,0.009967032298931968
32,0.728107221,0.37325909624250003,0.0,0.0,40.0,6.408215368245485,71,0.383088736713981,0.0016492122511599248,0.009967032298931968
33,0.7481699180000001,0.38613156579,0.0,0.0,40.0,6.482415931373863,71,0.383088736713981,0.0016492122511599248,0.0034610272803378174
34,0.7681637790000001,0.38613156579,0.0,0.0,40.0,6.482415931373863,71,0.383088736713981,0.0016492122511599248,0.0034610272803378174
35,0.788188745,0.39709905695000003,0.0,0.0,40.0,6.7033120088404665,72,0.4105510871175041,0.001979951060215205,0.013596960021574194
36,0.808191183,0.39709905695000003,0.0,0.0,40.0,6.7033120088404665,72,0.4105510871175041,0.001979951060215205,0.013596960021574194
37,0.82818418,0.39709905695000003,0.0,0.0,40.0,6.7033120088404665,72,0.4105510871175041,0.001979951060215205,0.013596960021574194
38,0.8481620080000001,0.40944759553210003,0.0,0.0,40.0,6.776819831644642,72,0.4105510871175041,0.001979951060215205,0.0022666936007993896
39,0.868181822,0.40944759553210003,0.0,0.0,40.0,6.776819831644642,72,0.4105510871175041,0.001979951060215205,0.0022666936007993896
40,0.8882616080000001,0.42300360296230005,0.0,0.0,40.0,6.859383758329799,72,0.4105510871175041,0.001979951060215205,0.012608939569438088
41,0.908163848,0.42300360296230005,0.0,0.0,40.0,6.859383758329799,72,0.4105510871175041,0.001979951060215205,0.012608939569438088
42,0.9287197220000001,0.43431250204690003,0.0,0.0,40.0,7.088980957894857,73,0.43840556880802006,0.0023445861995704453,0.004717020241444998
43,0.9482150610000001,0.43431250204690003,0.0,0.0,40.0,7.088980957894857,73,0.43840556880802006,0.0023445861995704453,0.004717020241444998
44,0.96816444,0.43431250204690003,0.0,0.0,40.0,7.088980957894857,73,0.43840556880802006,0.0023445861995704453,0.004717020241444998
45,0.9881683170000001,0.4473591354079,0.0,0.0,40.0,7.17104892635667,73,0.43840556880802006,0.0023445861995704453,0.00925545457045206
46,1.0081881000000001,0.4473591354079,0.0,0.0,40.0,7.17104892635667,73,0.43840556880802006,0.0023445861995704453,0.00925545457045206
47,1.0281731280000002,0.4473591354079,0.0,0.0,40.0,7.17104892635667,73,0.43840556880802006,0.0023445861995704453,0.00925545457045206
48,1.0481944140000001,0.4607732686559,0.0,0.0,40.0,7.257421004337381,74,0.4664114188942575,0.0027454248881089386,0.006271052218450968
49,1.0681643060000001,0.4607732686559,0.0,0.0,40.0,7.257421004337381,74,0.4664114188942575,0.0027454248881089386,0.006271052218450968
50,1.088163127,0.4738335079469,0.0,0.0,40.0,7.504963916211542,75,0.4664114188942575,0.0027454248881089386,0.007913580967021385
51,1.1081784940000001,0.4738335079469,0.0,0.0,40.0,7.504963916211542,75,0.4664114188942575,0.0027454248881089386,0.007913580967021385
52,1.128863015,0.486168769846,0.0,0.0,40.0,7.587119179175224,75,0.4961613040340971,0.0032023862544657343,0.010493141437295137
53,1.1482166500000002,0.486168769846,0.0,0.0,40.0,7.587119179175224,75,0.4961613040340971,0.0032023862544657343,0.010493141437295137
54,1.168196622,0.486168769846,0.0,0.0,40.0,7.587119179175224,75,0.4961613040340971,0.0032023862544657343,0.010493141437295137
55,1.1882036040000001,0.49939083204449997,0.0,0.0,40.0,7.836090609771479,76,0.4961613040340971,0.0032023862544657343,0.004548090686515373
56,1.20822345,0.49939083204449997,0.0,0.0,40.0,7.836090609771479,76,0.4961613040340971,0.0032023862544657343,0.004548090686515373
57,1.228225983,0.49939083204449997,0.0,0.0,40.0,7.836090609771479,76,0.4961613040340971,0.0032023862544657343,0.004548090686515373
58,1.2482212830000001,0.5147362832681,0.0,0.0,40.0,7.941900078698407,76,0.5250584550382101,0.0036765181980391755,0.010957372682909573
59,1.2681602920000001,0.5147362832681,0.0,0.0,40.0,7.941900078698407,76,0.5250584550382101,0.0036765181980391755,0.010957372682909573
60,1.288186026,0.5284593679652,0.0,0.0,40.0,8.038953894674595,76,0.5250584550382101,0.0036765181980391755,0.0050082926030215035
61,1.308166862,0.5284593679652,0.0,0.0,40.0,8.038953894674595,76,0.5250584550382101,0.0036765181980391755,0.0050082926030215035
