x,y,theta
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0010466082968,0.0,0.0
0.008437835408599999,0.0,0.0
0.011407689781399999,0.0,0.0
0.0190698119934,0.0,0.0
0.0277472147874,0.0,0.0
0.0367295028684,0.0,0.0
0.0417468981419,0.0,0.0
0.0533950007443,0.0,0.0
0.0655016189876,0.0,0.0
0.0755347365492,0.0,0.0
0.0880743807612,0.0,0.0
0.09949195023671784,1.394919953491866e-05,0.0012217304763959547
0.11355809657666796,3.1134247754161564e-05,0.0012217304763959547
0.1302948239199284,5.158202779817832e-05,0.0012217304763959547
0.1424586536227544,7.918092929382986e-05,0.0022689280275924872
0.16296675855682638,0.00012571242322015802,0.0022689280275924872
0.18019095487082862,0.00018283023056017637,0.00331612557878902
0.1984952749069114,0.0002435298769327089,0.00331612557878902
0.2197216717989881,0.0003361480932322832,0.004363323129985552
0.23711533870466886,0.000433293665395726,0.005585053606381507
0.2626566255998607,0.0005759446051129682,0.005585053606381507
0.2830173073642889,0.0007109837402977852,0.00663225115757804
0.3086116064363111,0.0009075377111271417,0.007679448708774572
0.332644993852829,0.0011214688489700447,0.008901179185170527
0.3583649907387276,0.0013773495092248632,0.00994837673636706
0.383088736713981,0.0016492122511599248,0.010995574287563592
0.4105510871175041,0.001979951060215205,0.012042771838760125
0.43840556880802006,0.0023445861995704453,0.013089969389956657
0.4664114188942575,0.0027454248881089386,0.0143116998663535
0.4961613040340971,0.0032023862544657343,0.015358897417550033
0.5250584550382101,0.0036765181980391755,0.016406094968746565
0.5546289084220887,0.004192672381811601,0.017453292519943098
0.5852971230629986,0.004765468585832232,0.018675022996339052
0.6151915510560031,0.005386447752540412,0.020769418098732118
0.6461147402576954,0.0060665938461837475,0.021991148575128072
0.6783083837973228,0.006808413397809848,0.023038346126324605
0.711560481443241,0.007644305769111791,0.02513274122871767
0.7421584043675264,0.008445540578987132,0.026179938779914202
0.7760667596177183,0.009374918734543393,0.027401669256310157
0.8101772519982113,0.010381335896988295,0.02949606435870411
0.8444177035577907,0.011427476308724916,0.030543261909900643
0.8786936729778758,0.012552549722887206,0.03281218993749313
0.91207876148611,0.013718382703144833,0.034906585039886195
0.9478481303773916,0.015011232296764349,0.03612831551628215
0.9837091579047061,0.016382605887273537,0.038222710618675215
1.0191932604088252,0.017820201110124625,0.0404916386462677
1.0534656472865187,0.019244655555796075,0.041538836197464235
1.0895611265731393,0.0208206182161846,0.04363323129985819
1.1245211325501916,0.022426485997968874,0.045902159327450676
1.161468767458303,0.024162429362384445,0.04694935687864721
1.1972187768261842,0.025923405691459483,0.049218284906239695
1.233226583506153,0.02777268608470123,0.05131268000863276
1.2688081108899385,0.02968102816414743,0.05358160803622525
1.3055939825016136,0.03173123732999816,0.05567600313861831
1.3420888270327702,0.03384829854034758,0.05794493116621169
1.3790711282613737,0.03607136280737806,0.060039326268604754
1.4155524434979807,0.03834739606553726,0.06230825429619724
1.450780962577682,0.04061934802355728,0.0644026493985903
1.4867614345905065,0.04302178359268686,0.0666715774261828
1.5232653204421815,0.04553597305291067,0.06876597252857586
1.5605798412390413,0.048191073671304825,0.07103490055616923
1.5976286822144679,0.05094427814216125,0.07417649320975883
1.634229230831798,0.053747685573964525,0.07644542123735132
1.6706605812399888,0.05665968434169212,0.07976154681614034
1.7066104684198315,0.0596089863259616,0.0818559419185334
1.743661807846048,0.06277237858926149,0.08517206749732331
1.7819625718831402,0.06612326124688846,0.08726646259971638
1.8202712777314103,0.06960288519199002,0.0905825881785054
1.8561577940652676,0.07298252147579583,0.09389871375729442
1.8920135857389855,0.07643504152842734,0.09599310885968748
1.9276506444868562,0.07998581117932743,0.0993092344384765
1.9641781368231703,0.08370902106021258,0.10157816246606988
2.001253449440768,0.08760579344012104,0.10471975511965947
2.0380842254007208,0.09156137380936298,0.10698868314725196
2.074391970756102,0.09553771862783672,0.10908307824964503
2.1101957128654836,0.09957906397420092,0.11239920382843405
2.1453139782558073,0.10362375299574832,0.11466813185602742
2.180556092726848,0.10775751429467602,0.11676252695842049
2.216793334193103,0.11212986847087394,0.12007865253720951
2.2537659670983308,0.11666953696756659,0.12217304763960257
2.2896464554072216,0.1211577677301783,0.12444197566719506
2.3244371714075895,0.12558370582268624,0.12653637076958812
2.3595343506422095,0.13016695155883215,0.12985249634837803
2.395441468315352,0.13493884965440545,0.13212142437597052
2.4312882897526222,0.13977915939626595,0.13421581947836358
2.4668207395184383,0.14469705287339374,0.1375319450571526
2.5016329532554047,0.14958959044982503,0.13962634015954567
2.536230111003844,0.15453197849048386,0.14189526818713816
2.5708290045948337,0.1595485793112227,0.1439896632895321
2.6058298539944653,0.16474202568570695,0.14730578886832113
2.6397099324611313,0.16984776193427553,0.14957471689591362
2.672372312234311,0.17483997438889765,0.15166911199830668
2.705358300681753,0.17995826606294507,0.15393804002589917
2.7396261436914866,0.18534897988173643,0.15603243512829224
2.7735962938121643,0.19073540090452273,0.15725416560468908
2.8070885526710447,0.19611797953668922,0.15934856070708214
2.8394133407782904,0.20134766321787995,0.16039575825827868
2.8725658292718785,0.20678847481753276,0.16266468628587116
2.905315714823497,0.2122336762787223,0.16475908138826423
2.9376051130286527,0.21764286196820037,0.16598081186466018
2.9701833043937893,0.22317059802922462,0.16807520696705325
3.0042821828088035,0.2290359842419909,0.17034413499464574
3.0384280905600143,0.23494628216764613,0.17139133254584316
3.0722110752085436,0.24083020590240303,0.1724385300970397
3.1056026448211895,0.24672404986394475,0.17470745812463218
3.13952475192769,0.2527481740238454,0.1757546556758287
3.1749937420293652,0.25908532601030904,0.17680185322702524
3.210747882392471,0.26555717234484855,0.17907078125461773
3.246358542124804,0.2720415678388357,0.18011797880581426
3.2810972094920707,0.27840477264059404,0.1811651763570108
3.3156953218538936,0.2847796853848291,0.18221237390820733
3.3510934866599156,0.29134673801710115,0.18343410438460328
3.385798506870145,0.29782279992282557,0.1844813019357998
3.419878313520433,0.3041821950842591,0.1844813019357998
3.452527338170303,0.3103099894153711,0.18552849948699723
3.4856943930275817,0.3165350112319086,0.18552849948699723
3.5197262853341247,0.322922351711125,0.18552849948699723
3.5527224360973166,0.3291152970674883,0.18552849948699723
3.585799939520614,0.3353235112526991,0.18552849948699723
3.6199194753526474,0.3417273012738059,0.18552849948699723
3.6554910457396743,0.3484036191639712,0.18552849948699723
3.6914172086684975,0.35514648943022664,0.18552849948699723
3.725940492710789,0.36162605770261497,0.18552849948699723
3.7612136895452184,0.3682463747846775,0.18552849948699723
3.7991547692254675,0.37536741853634203,0.18552849948699723
3.8366498799831517,0.3823641197904501,0.1844813019357998
3.873560932959358,0.3892118427991324,0.18343410438460328
3.9113986433613612,0.39623147890332805,0.18343410438460328
3.949357585088682,0.40322564490997387,0.18221237390820733
3.986666614187719,0.41005967197848586,0.1811651763570108
4.025349977533854,0.41710358042779205,0.18011797880581426
4.063744746567632,0.4240534061742154,0.17907078125461773
4.102405125956968,0.4310025406174364,0.17784905077822177
4.139443283207193,0.43762005160718775,0.17680185322702524
4.176224042736644,0.4441518351843466,0.1757546556758287
4.212748566918795,0.450598667387695,0.17470745812463218
4.248378154838762,0.456842660869938,0.17348572764823622
4.285244201063985,0.4632635560823649,0.1724385300970397
4.322097251291312,0.4696424319318411,0.17139133254584316
4.359368025313828,0.4760534194555404,0.17034413499464574
4.3960691104700995,0.48228071149957163,0.16807520696705325
4.433285800684734,0.4885554011744186,0.16702800941585672
4.47092550463396,0.49486088096889286,0.16598081186466018
4.508608279841921,0.5011735761482715,0.16598081186466018
