index,t,x_real,y_real,yaw,v_cmd,steer_deg,steer_can,x_ref,y_ref,error
0,0.087460652,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
1,0.10742802700000001,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
2,0.127389002,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
3,0.147470235,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
4,0.16748189900000002,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
5,0.18768115100000002,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
6,0.20746721,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
7,0.227453017,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
8,0.24742503200000002,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
9,0.26743279200000003,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
10,0.28752605800000003,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
11,0.307429624,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
12,0.32743283900000003,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
13,0.347422135,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
14,0.367484904,-0.00014048059939999997,0.0,0.0,70.0,3.1402305679662588,60,0.0,0.0,0.00014048059939999997
15,0.387481656,-0.00010558184459999997,0.0,0.0,70.0,3.1402466913915585,60,0.0,0.0,0.00010558184459999997
16,0.407477287,-0.00010558184459999997,0.0,0.0,70.0,3.1402466913915585,60,0.0,0.0,0.00010558184459999997
17,0.42744443800000004,-7.004736309999997e-05,0.0,0.0,70.0,3.14026310869506,60,0.0,0.0,7.004736309999997e-05
18,0.44742205300000004,-7.004736309999997e-05,0.0,0.0,70.0,3.14026310869506,60,0.0,0.0,7.004736309999997e-05
19,0.46741563700000005,-7.004736309999997e-05,0.0,0.0,70.0,3.14026310869506,60,0.0,0.0,7.004736309999997e-05
20,0.48746167,-3.5037008699999966e-05,0.0,0.0,70.0,3.140279284012928,60,0.0,0.0,3.5037008699999966e-05
21,0.507576376,-3.5037008699999966e-05,0.0,0.0,70.0,3.140279284012928,60,0.0,0.0,3.5037008699999966e-05
22,0.527477733,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
23,0.547583543,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
24,0.567564935,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
25,0.587480788,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
26,0.607455076,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
27,0.627450803,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
28,0.6475050920000001,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
29,0.6674619070000001,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
30,0.687475491,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
31,0.7074700660000001,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
32,0.727486882,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
33,0.747631669,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
34,0.7675331870000001,-3.2955479999996414e-07,0.0,0.0,70.0,3.1402953195493577,60,0.0,0.0,3.2955479999996414e-07
35,0.787484657,0.015270787840469093,1.59918825860499e-05,0.0010471975511966436,70.0,3.1189197949870877,60,0.0190698119934,0.0,0.003799057811466028
36,0.8074728010000001,0.015270787840469093,1.59918825860499e-05,0.0010471975511966436,70.0,3.1189197949870877,60,0.0190698119934,0.0,0.003799057811466028
37,0.827459472,0.030609837358290214,3.205490355048786e-05,0.0010471975511966436,70.0,3.125991133188487,60,0.0277472147874,0.0,0.0028628020365040504
38,0.8475494100000001,0.030609837358290214,3.205490355048786e-05,0.0010471975511966436,70.0,3.125991133188487,60,0.0277472147874,0.0,0.0028628020365040504
39,0.867499632,0.030609837358290214,3.205490355048786e-05,0.0010471975511966436,70.0,3.125991133188487,60,0.0277472147874,0.0,0.0028628020365040504
40,0.887469983,0.04601632637123348,4.818854701488709e-05,0.0010471975511966436,70.0,3.12619802858062,60,0.0417468981419,0.0,0.004269700169975987
41,0.907472367,0.04601632637123348,4.818854701488709e-05,0.0010471975511966436,70.0,3.12619802858062,60,0.0417468981419,0.0,0.004269700169975987
42,0.92745635,0.06985282977473219,0.00010227195047466657,0.0022689280275927093,70.0,3.1039715114038318,60,0.0655016189876,0.0,0.0043524125339757715
43,0.947433166,0.06985282977473219,0.00010227195047466657,0.0022689280275927093,70.0,3.1039715114038318,60,0.0655016189876,0.0,0.0043524125339757715
44,0.9674525100000001,0.06985282977473219,0.00010227195047466657,0.0022689280275927093,70.0,3.1039715114038318,60,0.0655016189876,0.0,0.0043524125339757715
45,0.987468462,0.09413838327416575,0.00015737421803128888,0.0022689280275927093,70.0,3.1080694502281667,60,0.09949195023671784,1.394919953491866e-05,0.0053554878357120585
46,1.007524479,0.09413838327416575,0.00015737421803128888,0.0022689280275927093,70.0,3.1080694502281667,60,0.09949195023671784,1.394919953491866e-05,0.0053554878357120585
47,1.0275208150000001,0.11782999993420623,0.0002111288833338907,0.0022689280275927093,70.0,3.1189543373326196,60,0.11355809657666796,3.1134247754161564e-05,0.004275693670620502
48,1.047461341,0.11782999993420623,0.0002111288833338907,0.0022689280275927093,70.0,3.1189543373326196,60,0.11355809657666796,3.1134247754161564e-05,0.004275693670620502
49,1.0675059340000002,0.11782999993420623,0.0002111288833338907,0.0022689280275927093,70.0,3.1189543373326196,60,0.11355809657666796,3.1134247754161564e-05,0.004275693670620502
50,1.0874974050000001,0.1417109515238943,0.0002653131367021505,0.0022689280275927093,70.0,3.122314432734229,60,0.1424586536227544,7.918092929382986e-05,0.000770521659185839
51,1.1076874730000001,0.1417109515238943,0.0002653131367021505,0.0022689280275927093,70.0,3.122314432734229,60,0.1424586536227544,7.918092929382986e-05,0.000770521659185839
52,1.127451612,0.17557208178101757,0.0004898919498876374,0.006632251157578484,70.0,3.011069254160982,60,0.18019095487082862,0.00018283023056017637,0.004629068536893459
53,1.1474627000000002,0.17557208178101757,0.0004898919498876374,0.006632251157578484,70.0,3.011069254160982,60,0.18019095487082862,0.00018283023056017637,0.004629068536893459
54,1.1674452750000002,0.17557208178101757,0.0004898919498876374,0.006632251157578484,70.0,3.011069254160982,60,0.18019095487082862,0.00018283023056017637,0.004629068536893459
55,1.187485516,0.20976481602511543,0.0007166700762465723,0.006632251157578484,70.0,3.026307777341288,60,0.2197216717989881,0.0003361480932322832,0.009964124340917205
56,1.207429306,0.20976481602511543,0.0007166700762465723,0.006632251157578484,70.0,3.026307777341288,60,0.2197216717989881,0.0003361480932322832,0.009964124340917205
57,1.22743281,0.24392445542849397,0.000943228706091514,0.006632251157578484,70.0,3.0330942677368897,60,0.23711533870466886,0.000433293665395726,0.0068281845540673755
58,1.2473932090000002,0.24392445542849397,0.000943228706091514,0.006632251157578484,70.0,3.0330942677368897,60,0.23711533870466886,0.000433293665395726,0.0068281845540673755
59,1.2674300900000002,0.24392445542849397,0.000943228706091514,0.006632251157578484,70.0,3.0330942677368897,60,0.23711533870466886,0.000433293665395726,0.0068281845540673755
60,1.2875359640000001,0.2781851045998858,0.0011704572679100288,0.006632251157578484,70.0,3.039708860449417,60,0.2830173073642889,0.0007109837402977852,0.004853998298195098
61,1.3074787300000001,0.2781851045998858,0.0011704572679100288,0.006632251157578484,70.0,3.039708860449417,60,0.2830173073642889,0.0007109837402977852,0.004853998298195098
62,1.3274347130000002,0.325692044793092,0.0015850440541196242,0.00872664625997166,70.0,2.9944217238251283,59,0.332644993852829,0.0011214688489700447,0.006968385939234912
63,1.347522987,0.325692044793092,0.0015850440541196242,0.00872664625997166,70.0,2.9944217238251283,59,0.332644993852829,0.0011214688489700447,0.006968385939234912
64,1.367436313,0.325692044793092,0.0015850440541196242,0.00872664625997166,70.0,2.9944217238251283,59,0.332644993852829,0.0011214688489700447,0.006968385939234912
65,1.387473289,0.373501532794566,0.0020022711350523572,0.00872664625997166,70.0,3.005917936922576,60,0.383088736713981,0.0016492122511599248,0.009593702599515076
66,1.407499386,0.373501532794566,0.0020022711350523572,0.00872664625997166,70.0,3.005917936922576,60,0.383088736713981,0.0016492122511599248,0.009593702599515076
67,1.427441704,0.42122322015754654,0.0024187319914210138,0.00872664625997166,70.0,3.0169516103787095,60,0.4105510871175041,0.001979951060215205,0.010681149391800274
68,1.447449688,0.42122322015754654,0.0024187319914210138,0.00872664625997166,70.0,3.0169516103787095,60,0.4105510871175041,0.001979951060215205,0.010681149391800274
69,1.467575435,0.42122322015754654,0.0024187319914210138,0.00872664625997166,70.0,3.0169516103787095,60,0.4105510871175041,0.001979951060215205,0.010681149391800274
70,1.4875160250000001,0.48172019788390036,0.003147318513355877,0.012042771838760902,70.0,2.9315606864084436,59,0.4961613040340971,0.0032023862544657343,0.01444121114371508
71,1.507453351,0.48172019788390036,0.003147318513355877,0.012042771838760902,70.0,2.9315606864084436,59,0.4961613040340971,0.0032023862544657343,0.01444121114371508
72,1.5274397990000002,0.5422797425929867,0.003876658551615858,0.012042771838760902,70.0,2.94648548918172,59,0.5546289084220887,0.004192672381811601,0.012353208547399101
73,1.5474542470000001,0.5422797425929867,0.003876658551615858,0.012042771838760902,70.0,2.94648548918172,59,0.5546289084220887,0.004192672381811601,0.012353208547399101
74,1.56757465,0.5422797425929867,0.003876658551615858,0.012042771838760902,70.0,2.94648548918172,59,0.5546289084220887,0.004192672381811601,0.012353208547399101
